"ims_org_id","pred.y"
"INS00831248",347847.170168884
"INS00936969",333626.13945551
"INS01020775",329170.685822702
"INS01136070",328877.784023068
"INS01145508",9317028.32328499
"INS01174750",432990.639171952
"INS00001427",4603729.45880315
"INS00001479",11290911.0046508
"INS00003987",430729.464945772
"INS00005245",8485290.9776943
"INS00005259",6490411.07736095
"INS00005264",2268949.96451604
"INS00005882",809138.657182298
"INS00103556",481314.178710982
"INS00116445",3704330.17960327
"INS00485129",329529.008795938
"INS00534617",515124.158079991
"INS00578410",359287.053790529
"INS00602738",331268.627224736
"INS00751489",335931.226911536
"INS00753979",329038.941348227
"INS00842343",329699.850715217
"INS00857602",2379934.49075466
"INS00918095",333628.940610282
"INS00933685",328724.068027663
"INS00997314",332635.02205519
"INS01139745",329165.779240648
"INS00003972",453833.30887303
"INS00004066",358759.367882837
"INS00005241",2663685.52467172
"INS00005242",3609680.37408207
"INS00005251",339149.024319009
"INS00005253",393084.811711692
"INS00005256",360384.145791466
"INS00005257",425613.080073281
"INS00005263",915981.369302243
"INS00006427",7079581.11410803
"INS00104612",1010467.79260955
"INS00108697",583660.867568914
"INS00408983",351132.669704148
"INS00488188",387287.085728641
"INS00506202",1894720.5066922
"INS00557760",830298.141107732
"INS00560990",328574.590502343
"INS00582525",412205.055906631
"INS00600448",324423.058821115
"INS00841979",577572.966794977
"INS00931596",329500.421717517
"INS00001288",347406.839097882
"INS00001423",5136499.61178626
"INS00001425",6253444.34020682
"INS00001428",327220.261191732
"INS00003963",355914.602640598
"INS00005250",330168.014512674
"INS00005879",710691.116251091
"INS00006029",329601.045002551
"INS00006425",5858107.69843187
"INS00006597",16368678.3044055
"INS00061685",611175.565096365
"INS00117386",340849.873276155
"INS00470895",690834.582769715
"INS00487030",378327.664263556
"INS00515758",721859.489787898
"INS00611276",329012.946899926
"INS00634538",329299.513144829
"INS00649271",400972.756606283
"INS00765418",753928.471333678
"INS00811903",329057.753766175
"INS00813166",329780.208667734
"INS00834108",328886.113039462
"INS00878190",334284.399923981
"INS00946760",328026.3679306
"INS00001830",1096326.06772285
"INS00261748",367561.592568198
"INS01140172",329903.993451028
"INS00001270",5172131.27626437
"INS00005240",5675619.99862423
"INS00108686",458544.812784699
"INS01020456",329518.251502545
"INS00006160",5992445.61955263
"INS00006161",378030.048234735
"INS00006162",384451.23565757
"INS00006163",383665.29928835
"INS00006453",394472.483514452
"INS00103621",349471.734111073
"INS00116432",345522.517575938
"INS00713699",2438893.05476005
"INS00939858",328789.229501264
"INS00003869",1692336.28403013
"INS00003951",372623.299708397
"INS00003961",377088.886814648
"INS00005255",402825.032733403
"INS00005262",397977.759439367
"INS00006456",1594230.72615692
"INS00006792",386876.266860303
"INS00073417",530871.003087262
"INS00108679",455664.898244221
"INS00409646",328370.940816154
"INS01006181",327734.031830561
"INS00004035",819323.807915243
"INS00004054",409085.094739275
"INS00005261",403419.484024365
"INS00005322",5179166.80359606
"INS00006536",2142888.30517617
"INS00006654",329135.73968446
"INS00489305",469696.700710238
"INS00779632",331318.730341829
"INS00001278",389580.948067376
"INS00003914",652045.80185678
"INS00003975",328425.068580508
"INS00004003",368203.164065816
"INS00005252",387275.864486053
"INS00525496",454142.975838091
"INS00757848",709943.785833527
"INS00941904",328608.93565773
"INS00000687",323912.218486037
"INS00000843",328511.300309567
"INS00000844",327753.6295059
"INS00000845",334092.346784632
"INS00000846",21554154.9238866
"INS00001282",1539028.02931828
"INS00001283",3192513.27905058
"INS00004050",592134.279307163
"INS00005381",329710.973636475
"INS00005382",329558.937608633
"INS00005383",323848.530447847
"INS00005384",24473695.0762026
"INS00005385",330279.091989151
"INS00005386",338582.736268271
"INS00006562",21398162.9759328
"INS00006657",325440.990388782
"INS00106258",517578.854079216
"INS00108528",529742.904369432
"INS00116417",769904.428063608
"INS00121075",401930.000527061
"INS00365676",329980.758276722
"INS00526970",367966.102111488
"INS00571899",1458157.14246806
"INS00572358",329197.865587097
"INS00594079",329308.886828763
"INS00641544",329025.096225292
"INS00642450",445098.439207011
"INS00644954",329809.485469145
"INS00681081",329804.481376083
"INS00695254",329069.208227101
"INS00701225",330442.720635906
"INS00720658",367695.035922688
"INS00836224",329997.725341018
"INS00840065",507511.737631066
"INS00878125",328608.659949028
"INS01013618",328943.411193322
"INS01166492",329090.844318112
"INS01176014",328821.429996493
"INS01183193",329151.0669343
"INS01194059",329529.95495254
"INS00003980",364206.214192781
"INS00006451",445430.566266088
"INS00505181",446015.50062083
"INS00001275",8951915.51738733
"INS00001280",330535.232414098
"INS00001422",1678743.32891757
"INS00001438",329808.42463068
"INS00001497",329655.263778071
"INS00003896",3160614.53468215
"INS00263071",60745.8640334785
"INS00587245",352383.101636934
"INS00939706",330177.744261906
"INS00001446",4838861.7139329
"INS00001450",2210747.37159651
"INS00003957",1336273.55841485
"INS00003973",341615.807945303
"INS00004045",438307.12655369
"INS00004062",7202483.05902005
"INS00005883",2144707.14904172
"INS00006346",2896703.97236122
"INS00006541",1993985.04707668
"INS00006544",335465.79582996
"INS00014133",10242343.0916417
"INS00103598",343809.205649963
"INS00116409",1180121.02446002
"INS00117389",326928.683873128
"INS00480068",836864.629777987
"INS00494125",1150348.47865401
"INS00504310",328149.930307892
"INS00524770",330519.41403624
"INS00551378",328113.289413286
"INS01009953",329031.891725056
"INS01186911",327732.497143585
"INS00000547",709990.144661286
"INS00000736",396318.82664664
"INS00000752",392728.267863822
"INS00001448",2128086.91634772
"INS00003906",329375.976526732
"INS00003967",392004.594151976
"INS00003981",376257.11587654
"INS00005258",450712.862843549
"INS00261779",475669.622160012
"INS00525378",836000.024779463
"INS00535061",1100199.77094715
"INS00536757",986089.514452002
"INS00584754",1296406.3969542
"INS00738209",329093.303605216
"INS00777995",534050.604584601
"INS00834486",329193.571377508
"INS00939856",408941.215608041
"INS01008089",328756.794317283
"INS01012804",333965.482278714
"INS01101266",346006.61547808
"INS00000721",6343476.43651513
"INS00000738",1541610.50075383
"INS00000747",633280.337004445
"INS00000748",4689881.79629148
"INS00001449",7483693.36003507
"INS00001480",8341318.79034502
"INS00001488",7236844.76796189
"INS00004040",1078918.69115914
"INS00008122",350220.923109734
"INS00014931",327265.891093778
"INS00084893",354857.560091373
"INS00409917",344516.608227089
"INS00480069",375836.149998842
"INS00648830",650582.962647787
"INS01027149",358841.539945907
"INS01142189",330839.64016022
"INS01152033",328932.568241237
"INS01170716",328977.149194873
"INS00003893",393721.165450936
"INS00003978",426768.140239182
"INS00004060",455706.748454296
"INS00004061",721053.20492362
"INS00005880",599460.220763159
"INS00836765",329725.273246188
"INS01034064",329470.442252914
"INS00004036",364655.9207192
"INS00005254",368608.045980869
"INS00003872",346457.894289575
"INS00003885",390707.304692427
"INS00003910",374936.008820937
"INS00003919",366095.581568231
"INS00003936",357811.236365335
"INS00003937",374899.448844426
"INS00003982",424964.172441718
"INS00004001",370296.873326286
"INS00004005",344964.154941477
"INS00004006",359053.335356311
"INS00004032",342516.280281973
"INS00004982",357000.789707046
"INS00006182",353014.359137509
"INS00006188",455562.296719566
"INS00006455",356664.215738011
"INS00003849",6816927.18543261
"INS00003876",329284.922391793
"INS00006549",5569772.28853098
"INS00006610",332042.608811769
"INS00008099",331207.408294508
"INS00409918",378087.298347015
"INS00569548",330337.58112153
"INS01170127",329565.595567104
"INS00003867",397285.829741345
"INS00003920",349694.113741897
"INS00004064",355496.55258764
"INS00003855",365364.781591206
"INS00003968",378653.246327176
"INS00003983",389793.512053222
"INS00006179",336304.301923732
"INS00006181",373209.217676941
"INS00006183",333799.817476612
"INS00006185",352556.648993889
"INS00006186",363205.728368993
"INS00006187",378407.335066409
"INS00006189",340952.920945216
"INS00003990",1347133.99195257
"INS00004058",8083955.05285005
"INS00006178",332939.883279336
"INS00059502",7563734.1138841
"INS00118627",327928.589759617
"INS00409912",449760.082216693
"INS00515773",490525.206644837
"INS00571897",329031.206942018
"INS01055949",329022.381249647
"INS00002169",346972.705038252
"INS00003922",354182.081111665
"INS00003958",353080.870753795
"INS00003993",371210.45838556
"INS00003999",349853.670668395
"INS00004024",431430.891280666
"INS00004047",351477.71540785
"INS00006180",400516.515246246
"INS00001768",7480756.6941049
"INS00005721",457819.038322808
"INS00832862",459977.475806276
"INS00001535",445423.987828356
"INS00001831",919829.145802983
"INS00003888",342495.360953831
"INS00003970",377250.860624908
"INS00003974",345995.177987979
"INS00003977",5556018.38969643
"INS00003984",351353.324865219
"INS00003985",4950186.26366602
"INS00004007",341322.772700262
"INS00004008",392016.859043601
"INS00004010",399012.871717124
"INS00004016",344522.159891533
"INS00006191",394340.137028153
"INS00006192",368817.489159596
"INS01080260",455288.156200012
"INS01182509",329557.298952523
"INS00001545",374297.715189486
"INS00003889",338484.911858264
"INS00000672",331258.452133658
"INS00001429",6769246.52078835
"INS00001430",9106993.88041059
"INS00003944",387384.660940154
"INS00004015",7988894.21626171
"INS00006349",3976679.30782617
"INS00006351",2014941.75989557
"INS00108682",567132.902427814
"INS00498741",424275.72269533
"INS00569555",329501.99889632
"INS00582550",5431596.05378722
"INS00646233",1012014.94831916
"INS00837456",992895.866931999
"INS00874204",364668.327559312
"INS01175739",328957.415385401
"INS00001251",654797.767649889
"INS00001314",6488278.78309355
"INS00004379",11324978.6929601
"INS00004404",634040.555889556
"INS00006734",3202962.46289447
"INS00365805",19341682.091152
"INS00409107",4029614.71155831
"INS00767910",1488416.10746297
"INS00771090",329071.009536738
"INS00812110",393506.980221126
"INS00001254",2639782.92672691
"INS00001478",7059254.15552868
"INS00118666",4801739.35818076
"INS00365675",2503655.17157356
"INS00701247",707080.329563703
"INS00724035",329255.637729724
"INS00949968",614143.70317774
"INS01061877",329595.797354592
"INS00001257",5187639.34415666
"INS00001258",2441162.10568183
"INS00001315",1651506.56916281
"INS00001316",2705485.35306202
"INS00001477",5273669.03365338
"INS00001649",6780325.93024908
"INS00004377",1002843.96832507
"INS00004386",15230765.1132315
"INS00004397",1500512.14660365
"INS00006785",842165.176694509
"INS00011483",750768.806959648
"INS00597661",381105.724962029
"INS00601961",329535.163416614
"INS00638250",330140.045254713
"INS00004374",327499.376632222
"INS00262832",3921361.72727221
"INS00001650",5429124.4082237
"INS00001854",422162.826421618
"INS00004402",490887.71996067
"INS00004406",347029.140451118
"INS00448741",424835.046229898
"INS00683291",328693.955036799
"INS00000812",546334.493922355
"INS00004387",395871.993741927
"INS00004394",978401.940042374
"INS00004399",4904559.77859752
"INS00506223",2998124.69095688
"INS00528230",50489.333621693
"INS00768366",421322.253744997
"INS00872076",722105.568376929
"INS00000811",4037116.59480787
"INS00004398",658707.902570104
"INS00994326",534252.803673596
"INS00000813",390487.875291626
"INS00000824",379820.296224636
"INS00000825",355670.248437682
"INS00001253",357775.462113447
"INS00001885",354760.540714946
"INS00004390",494142.950371336
"INS00004409",357589.349552442
"INS00005704",400097.063789335
"INS00004391",344340.262546447
"INS00004392",364244.59801503
"INS00004393",369737.346484986
"INS00535101",359191.814537677
"INS00000678",330446.978271353
"INS00001255",1800632.12117627
"INS00001256",8538281.49609142
"INS00004395",10230277.9529135
"INS00515746",328499.609400948
"INS00564516",327531.745093201
"INS00834159",362012.3440931
"INS00994141",487470.638354252
"INS01158945",329286.401156069
"INS00001250",462181.500716141
"INS00001252",692843.047658099
"INS00004405",371615.426113251
"INS00004408",432995.687121209
"INS00005743",389617.870602082
"INS00005744",6478149.787755
"INS00005746",382036.664979364
"INS00005927",399612.601084607
"INS01137718",330630.239243923
"INS00001025",388127.755831234
"INS00001855",353962.534575795
"INS00004403",531598.565703783
"INS00541912",372243.791222636
"INS00001248",1641905.57447398
"INS00004389",399339.298993389
"INS00005739",459697.984167914
"INS00001174",995272.966217906
"INS00005741",459348.592760876
"INS00409141",360920.650528906
"INS00005636",508445.250171254
"INS00005742",566049.865002675
"INS00004384",737582.752616983
"INS00004388",517729.398965193
"INS00006068",5317116.49022237
"INS00006737",325948.967525738
"INS00004373",433244.833169285
"INS00004400",347092.361970509
"INS00004407",605865.291476545
"INS00005740",416266.958407267
"INS00005745",366809.337038955
"INS00005747",841567.762062134
"INS00006070",502057.542648319
"INS00004522",478926.688564988
"INS00004533",3164877.15584094
"INS00006738",326405.464831953
"INS00000808",398899.380819535
"INS00000809",374066.398340527
"INS00483533",465103.230388111
"INS00004524",374944.132625276
"INS01174086",329011.475803979
"INS00000810",364320.34653602
"INS00000996",359788.426557789
"INS00004521",368928.978082777
"INS00004529",396464.154693827
"INS00005894",537298.770101513
"INS00116428",346556.611048251
"INS00005176",450405.089899552
"INS00005464",329170.532630911
"INS00004525",429390.680780805
"INS00004536",2236996.44037212
"INS00554873",445408.017473275
"INS00768676",331842.514391567
"INS00004519",1026123.3023589
"INS00004520",364774.55789198
"INS00004534",384372.651202742
"INS00004523",381478.045230385
"INS00004526",662582.867033231
"INS00001508",359928.060063538
"INS00004527",481749.617830027
"INS00807354",329947.26288683
"INS00004532",601297.373980861
"INS00004530",357064.203164252
"INS00005033",405544.52706365
"INS00004843",382248.423385564
"INS00004847",376364.352382607
"INS00004849",391870.153200947
"INS00004858",337334.688286957
"INS00004864",359301.659962179
"INS00005029",2143138.65472479
"INS00005763",816799.073077838
"INS00489759",347567.182428306
"INS00565644",341103.605945336
"INS00001791",389086.153153132
"INS00004850",374619.096711523
"INS00004862",399630.565226764
"INS00004871",3815919.63390233
"INS00004873",425091.572137961
"INS00005019",420538.31624011
"INS00001378",3160034.46021339
"INS00004859",506110.444112422
"INS00004867",366667.454882192
"INS00004869",357139.751662628
"INS00118651",962477.040191217
"INS01023843",506462.929629632
"INS00000921",378182.324346742
"INS00000925",362771.755686
"INS00001094",736763.855224047
"INS00004868",357157.407160718
"INS00001162",1309937.72909273
"INS00001379",638587.710723492
"INS00001788",397272.323609773
"INS00001789",375045.569438054
"INS00001792",336166.30797614
"INS00004861",355609.984516749
"INS00004872",355581.357162899
"INS00106722",330729.815667912
"INS00857465",329689.332565264
"INS00878107",874447.13192722
"INS00001790",8430752.10612235
"INS00004870",352801.343897587
"INS00006194",14129224.2620098
"INS00006727",330744.702094902
"INS00536623",329568.667925371
"INS00541498",575114.155139272
"INS00004844",355946.621489514
"INS00004845",442048.735392571
"INS00004846",380526.240198494
"INS00004857",6633374.31709521
"INS00004866",373164.418593735
"INS00005764",507723.764942096
"INS00016683",394324.464554017
"INS00487298",511228.704113768
"INS00001453",574488.597243137
"INS00001495",648286.26487899
"INS00001540",427710.407721004
"INS00001833",727846.911238125
"INS00001835",1585448.42436833
"INS00004515",1581007.7289192
"INS00004516",463018.430095925
"INS00005016",525400.873720483
"INS00005017",831556.821703058
"INS00005028",368151.897741564
"INS00005036",370233.381257028
"INS00005174",390526.053333833
"INS00584781",791573.514273549
"INS00599783",404863.769291245
"INS00699902",463763.875795831
"INS00771911",328601.807037676
"INS00936478",474611.045200428
"INS01177243",329631.260661321
"INS00001456",3380261.70638243
"INS00001834",329279.79702077
"INS00001836",425662.404836158
"INS00005025",3583402.76756514
"INS00005030",6053092.57345191
"INS00006599",9490268.92215756
"INS00006736",1242670.71673714
"INS00367667",329615.346912626
"INS00405285",1418470.87772752
"INS00532166",9629790.94652503
"INS00001452",378465.844628371
"INS00005018",351743.543744768
"INS00005026",933506.074885822
"INS00116427",363452.583542753
"INS00001455",1589350.63966293
"INS00005027",4438785.9790341
"INS00004967",351124.315663104
"INS00005175",416500.796867053
"INS00583456",362489.905030779
"INS00644973",378928.87192349
"INS00001454",556884.903414241
"INS00004508",406892.633754423
"INS00004510",383406.105297291
"INS00005021",344235.411823291
"INS00005023",346397.231477281
"INS00005031",355518.403556963
"INS00005034",6351934.89011124
"INS00491448",515490.005486119
"INS01061203",388370.427502991
"INS00004512",444937.317960335
"INS00004513",451597.026643199
"INS00004983",408137.580568675
"INS00005024",359886.929318492
"INS00005032",377304.658542752
"INS00005035",440643.556258265
"INS00407536",1905689.44899072
"INS00000796",17964724.1157643
"INS00000802",8405651.8332197
"INS00000857",1727381.41604536
"INS00001193",13605222.4265031
"INS00004553",4900673.96267864
"INS00004559",5107301.57989562
"INS00004566",1238248.50196502
"INS00005213",6627740.65802383
"INS00005217",10469170.463554
"INS00006440",849363.978036313
"INS00006607",5069610.36428427
"INS00014930",333345.888462232
"INS00103520",359687.65900459
"INS00106731",518047.714705198
"INS00108523",682774.687106838
"INS00409103",6535674.95019043
"INS00640006",394423.000886673
"INS00878130",329521.444900666
"INS01041326",451105.69506826
"INS00004541",1120898.20764317
"INS00004552",2003099.56889445
"INS00592286",371990.601147814
"INS00606003",758868.998731526
"INS01029065",329021.544708669
"INS01113636",333186.054993123
"INS00000795",14772197.5153164
"INS00000800",5646193.47713989
"INS00001241",9666475.94243007
"INS00001825",328576.675036281
"INS00005989",5103239.28497018
"INS00005990",5613303.36117785
"INS00115669",356232.026392403
"INS00116429",751196.903322977
"INS00405304",931813.743462324
"INS00409108",355237.15298901
"INS00488194",330116.552231275
"INS00489673",4742637.77166845
"INS00520522",1546782.40010166
"INS00526696",5920772.52591878
"INS00536459",852830.328544018
"INS00569506",328237.16324575
"INS00698085",329671.614987599
"INS00936737",490797.403326233
"INS01042960",523040.898738851
"INS00000798",10217798.2504631
"INS00000801",383541.345876572
"INS00000855",4376060.83450439
"INS00000858",407572.073335697
"INS00004558",383329.330173067
"INS00004579",5318368.0883135
"INS00006216",5418603.53468663
"INS00006217",6318014.68954202
"INS00118665",2668505.42610995
"INS00534078",329437.24099186
"INS00565100",446152.669397483
"INS00757842",328423.283743695
"INS00762737",433355.711781898
"INS01046780",329734.663204124
"INS01090125",330346.96882988
"INS01138810",341844.689355312
"INS01194085",330436.154187545
"INS00000976",494296.089733031
"INS00001547",405889.721110887
"INS00004557",440039.952688936
"INS00781221",532955.808038513
"INS00000978",360263.115312946
"INS00001089",388046.916843908
"INS00004539",383776.196420539
"INS00004545",403493.046946261
"INS00004570",735651.126275969
"INS00018168",464708.619348437
"INS01047264",41259.8223312668
"INS00001087",4083712.15044577
"INS00001088",3189051.94588866
"INS00004555",3886660.78514224
"INS00004574",339987.9265422
"INS00006436",12061033.2039644
"INS00006439",4230033.10458731
"INS00006517",11973229.4830229
"INS00006609",5157118.14177497
"INS00074092",513165.105051028
"INS00409102",702614.747950769
"INS00569507",327429.248425644
"INS01036153",329592.299818988
"INS01112005",329149.013872249
"INS01125896",329437.320663313
"INS01165539",329721.18618372
"INS01184464",334439.199740309
"INS00000977",1217701.48670502
"INS00004576",381140.26860013
"INS00090636",575729.435913244
"INS00000797",350698.486888909
"INS00004547",5047493.11439209
"INS00004563",366930.860333954
"INS00004564",1419776.68005587
"INS00004577",409114.818870137
"INS00004556",808527.917129935
"INS00004578",5008824.5196052
"INS00006608",3450718.70101671
"INS00489374",472063.840635578
"INS00000856",723406.155341712
"INS00004554",4750214.90797217
"INS00005702",554860.049428099
"INS00486992",407423.564869316
"INS01173574",328680.111203233
"INS00004544",1274327.84790576
"INS00004565",1585116.88839471
"INS00004567",376058.784311875
"INS00005828",395090.84964783
"INS00001159",5282027.78547424
"INS00001160",1296036.15945848
"INS00001161",532844.802481994
"INS00003746",534013.434660952
"INS00003764",18585774.3941958
"INS00005634",10604546.9863174
"INS00005635",329827.008236396
"INS00006612",5606853.22700184
"INS00014932",327303.844225758
"INS00106683",737083.190164504
"INS00480795",328363.50237246
"INS00640243",329714.722578935
"INS00669239",779038.039739746
"INS00003743",1832722.09222137
"INS00003754",421470.431764327
"INS00003759",492327.17589594
"INS00003765",394822.398045595
"INS00003755",1828761.33593663
"INS00003760",3048595.97374697
"INS00000807",375436.527260543
"INS00003756",351979.349783901
"INS00003763",5027641.81752073
"INS00005637",467884.673183961
"INS00005831",458569.799391518
"INS00519244",331020.411164286
"INS00936483",481888.630548128
"INS00000991",347572.846948373
"INS00003751",384498.772319173
"INS00005640",371471.656973218
"INS00003761",372078.703487219
"INS00001528",412480.390824389
"INS00003748",2936373.31209196
"INS00005830",479027.621562837
"INS00108690",2181070.13904243
"INS00528235",432477.169675946
"INS01039534",436915.321728787
"INS00005639",520660.233368831
"INS00104614",371119.507446482
"INS00001550",838636.485727252
"INS00006190",446254.963954267
"INS00006446",387530.367344041
"INS00006447",460105.63629031
"INS00006791",420367.535766279
"INS00520519",469672.112097439
"INS00003757",336600.974462775
"INS00005638",409850.436940145
"INS00005829",813922.425052743
"INS00000998",350045.232906836
"INS00003744",338966.812786532
"INS00005641",345467.728345736
"INS00001211",405047.287712153
"INS00004806",390244.613582378
"INS00004810",347773.444979692
"INS00006288",2173266.91195054
"INS00059479",6834218.8380029
"INS00367666",387103.122891816
"INS00489656",449717.497437027
"INS00709541",1520107.94608959
"INS00835125",6307186.48917529
"INS00870140",369862.451222535
"INS00000597",328716.211527807
"INS00001400",16791347.624828
"INS00001486",7868636.29365848
"INS00004811",1068997.19212891
"INS00006547",7818832.47090562
"INS00006550",803787.016333151
"INS00006551",6694053.38245837
"INS00006561",13573648.6715792
"INS00084411",333118.575323215
"INS00106698",270273.009052935
"INS00106707",328762.042282878
"INS00118621",807612.564021763
"INS00121132",397429.437712042
"INS00261776",6918418.40435474
"INS00409923",2231502.75956681
"INS00491446",1611201.98138864
"INS00535556",6569366.83726504
"INS00686121",329387.83690707
"INS00802823",339483.294744839
"INS00870036",329355.75859854
"INS00870171",329227.152253005
"INS00878112",328904.722584973
"INS00884096",329648.8582124
"INS00004826",351500.292641884
"INS00000806",473920.843085233
"INS00000823",356498.196023458
"INS00004812",439431.275355151
"INS00004813",334054.250314391
"INS00004815",360537.349805497
"INS00004821",350395.576645057
"INS00006545",933061.027132865
"INS00058697",445185.254029571
"INS00113340",350355.668160223
"INS00004823",2717598.82314157
"INS00006741",1292600.88593945
"INS00006814",8635491.94395874
"INS00040472",631190.666109836
"INS00261777",465339.597206194
"INS00639580",330400.319556871
"INS01108177",638395.12106326
"INS00451381",408781.132955422
"INS00485632",3706612.42713051
"INS00554492",333579.227908286
"INS00004804",344093.163080096
"INS00005713",409125.149233771
"INS00000537",7255212.07250668
"INS00000645",2235282.30762793
"INS00000648",828958.374982585
"INS00001215",7980375.23043891
"INS00001242",24107169.3429916
"INS00001683",3716891.14263636
"INS00004588",1407197.91079172
"INS00004617",12777760.4491116
"INS00004637",552503.778774583
"INS00004737",338697.050917668
"INS00004766",833067.140261854
"INS00005087",10255091.2119537
"INS00005107",5452482.38918296
"INS00005189",19740588.6748126
"INS00006318",7181016.72525608
"INS00006370",5039726.35827952
"INS00006473",18057994.2759718
"INS00006633",39916567.7574127
"INS00006786",1117426.22884883
"INS00116456",2112471.18151957
"INS00553115",329098.986745389
"INS00779709",1310968.10145232
"INS00001090",963704.085131245
"INS00001208",7356484.35180287
"INS00004626",706458.292651149
"INS00004636",2636606.67727984
"INS00004686",1391438.19828092
"INS00005090",7284966.80160704
"INS00006269",335433.207638732
"INS00006272",693819.86055703
"INS01138059",329193.940973036
"INS00006361",3702095.93702
"INS00006067",1881891.40358952
"INS00006478",7361735.21654632
"INS00004676",6514174.82088029
"INS00004758",9711883.73616731
"INS00005192",10502219.871673
"INS00000646",330406.542520951
"INS00001217",558205.063431799
"INS00004593",2207084.34680844
"INS00004621",591491.455384784
"INS00004715",8901718.60697969
"INS00006281",1305418.29484221
"INS00118614",1087253.97699057
"INS00544761",329114.140408568
"INS00004736",1735950.15122261
"INS00004974",343814.494313784
"INS00005092",5753088.21642647
"INS00006280",3499540.16504443
"INS00006310",3241031.98984149
"INS00006311",1509464.67748554
"INS00001230",5722298.97632363
"INS00004708",5759311.7250335
"INS00005270",8159275.59642873
"INS00005271",5105886.86102559
"INS00006631",12611324.9100431
"INS01081332",329323.54871293
"INS00006095",5059246.71214781
"INS00006596",8860507.19573272
"INS00634524",468328.72563226
"INS00006034",340256.778190457
"INS00006094",9289384.49243307
"INS00000535",5457783.64722973
"INS00001216",2062242.67637675
"INS00004774",920218.865168187
"INS00001220",5666231.48918836
"INS00001312",3078072.6992213
"INS00001313",1531408.41425249
"INS00001612",1520132.6889336
"INS00004657",5200648.06742555
"INS00005104",4264084.96570745
"INS00005193",6261408.56930998
"INS00005669",6731814.01269523
"INS00006305",2194354.7416524
"INS00481613",329167.471965951
"INS00004690",2906859.52640258
"INS00004743",817349.99259457
"INS00004771",6584842.63044105
"INS00005102",3956043.93040202
"INS00006304",472309.062122918
"INS00493423",328412.980849654
"INS00005671",4146178.09015308
"INS00001222",1984384.07658392
"INS00001295",1124448.63884576
"INS00001296",7732806.51273132
"INS00001297",327354.98350434
"INS00001311",770262.499136092
"INS00004629",329530.560573488
"INS00004634",360120.549166128
"INS00004713",7327518.36589748
"INS00004726",6857331.00128875
"INS00004765",562639.483673699
"INS00005112",4641891.50290342
"INS00006274",578409.761405521
"INS00006277",837215.113838746
"INS00006307",3364792.61900776
"INS00006314",635184.556262854
"INS00006781",1310932.8335131
"INS00409874",1070094.12274544
"INS00486988",585409.396720377
"INS00743191",2162606.83832541
"INS00000546",1267188.84415773
"INS00000530",3153706.45644748
"INS00005997",328588.356834949
"INS00006013",7696846.55396373
"INS00006015",10360306.3628056
"INS01107938",329764.79848242
"INS00004975",5095321.59354683
"INS00005434",331054.037166369
"INS00005595",1260416.13997059
"INS00005994",1582336.1337568
"INS00005996",8265326.46023127
"INS00005998",4272357.98895069
"INS00006477",331970.509213515
"INS00666341",327927.729772838
"INS01165499",2804212.38986877
"INS00004615",7674222.25303624
"INS00005094",10258663.621552
"INS00005436",4391381.74483811
"INS00005993",15242131.3792573
"INS00006014",681862.787947465
"INS00006016",12651543.6881028
"INS00006017",329671.054776514
"INS00006298",1102841.14159247
"INS00006475",8075980.0591965
"INS00006632",5186831.14304178
"INS00006771",841922.708214842
"INS00084431",1512604.24895813
"INS00844503",10898427.5243056
"INS00000979",1053141.54460283
"INS00001000",568995.176298168
"INS00004640",7381867.13497026
"INS00004641",1218019.30531706
"INS00004660",474534.506641371
"INS00005435",329181.150098633
"INS00005707",359970.096447705
"INS00006309",800734.512069782
"INS00006360",7222362.87530628
"INS00000691",329130.57820125
"INS00001516",480054.352893087
"INS00004592",364502.898617062
"INS00004693",366468.934261001
"INS00004718",5003921.15797241
"INS00004775",838460.448010527
"INS00005091",12356185.4775056
"INS00005186",330365.258309518
"INS00005187",12255820.7745741
"INS00005188",5223330.91311785
"INS00005642",2611770.00743071
"INS00005710",346252.31263971
"INS00006176",5790838.52362114
"INS00006630",3908797.72728494
"INS00106726",10703158.4722712
"INS00564506",329118.79458759
"INS00001229",6376131.03078904
"INS00001239",2940390.91044022
"INS00584775",329911.345212538
"INS00001489",10643480.7060376
"INS00004709",1939005.78258664
"INS00004722",14099068.205401
"INS00005106",4686408.03650969
"INS00006267",6329227.66874995
"INS00006542",1159257.38020631
"INS00006669",2812487.32059833
"INS00006670",613893.996404348
"INS00006671",861421.836040174
"INS00524850",632588.513625983
"INS00611618",3560093.94525607
"INS00715242",2807524.11521927
"INS00000544",329733.176442504
"INS00001786",12376088.9794139
"INS00004613",329689.200594236
"INS00004623",3377833.39641137
"INS00005269",3534710.22854386
"INS00006174",5750172.00414187
"INS00006724",566417.169059854
"INS00106686",1582781.57480008
"INS00551374",1648645.53850428
"INS00601967",329247.20460376
"INS00604780",441157.357439594
"INS00005267",4073616.48580671
"INS00006271",520149.07967718
"INS00006273",6373917.20657055
"INS00006371",2240029.72889251
"INS00116448",666366.685301506
"INS00118615",329752.135477425
"INS00004614",6354516.62554531
"INS00004628",2827047.77259301
"INS00005089",9760738.81917334
"INS00005268",2191526.549443
"INS00006175",6191521.0188629
"INS00006177",7643384.59597062
"INS00006270",451397.376601176
"INS00006306",690492.617898404
"INS00006312",606237.78744653
"INS00006367",940665.7067156
"INS00006476",12624802.1937173
"INS00006725",1115062.31895621
"INS00006789",740028.058284091
"INS00061157",329648.814952797
